season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,cnt,dayOfWeek,days
2,1,4,22,0,0,1,0.68,0.44,0.3582,134,Sun,465
2,1,4,23,0,0,1,0.66,0.5,0.3881,90,Sun,465
2,1,4,0,1,0,1,0.64,0.53,0.3284,41,Mon,465
2,1,4,1,1,0,1,0.62,0.61,0.3582,28,Mon,465
2,1,4,2,1,0,1,0.6,0.64,0.2537,14,Mon,465
2,1,4,3,1,0,1,0.58,0.68,0.194,8,Mon,465
2,1,4,4,1,0,1,0.54,0.77,0.2239,6,Mon,465
2,1,4,5,1,0,1,0.54,0.77,0.2239,38,Mon,466
2,1,4,6,1,0,1,0.52,0.83,0.1642,133,Mon,466
2,1,4,7,1,0,1,0.52,0.83,0.1343,387,Mon,466
2,1,4,8,1,0,2,0.56,0.83,0.1642,597,Mon,466
2,1,4,9,1,0,1,0.62,0.69,0.2239,297,Mon,466
2,1,4,10,1,0,1,0.62,0.69,0.2537,224,Mon,466
2,1,4,11,1,0,1,0.64,0.65,0.2537,251,Mon,466
2,1,4,12,1,0,1,0.68,0.57,0.2537,271,Mon,466
2,1,4,13,1,0,1,0.74,0.45,0.2985,263,Mon,466
2,1,4,14,1,0,1,0.76,0.45,0.3284,288,Mon,466
2,1,4,15,1,0,1,0.8,0.33,0.4478,275,Mon,466
2,1,4,16,1,0,1,0.8,0.33,0.4627,358,Mon,466
2,1,4,17,1,0,1,0.8,0.33,0.3881,712,Mon,466
2,1,4,18,1,0,1,0.8,0.31,0.3881,676,Mon,466
2,1,4,19,1,0,1,0.76,0.35,0.3881,522,Mon,466
2,1,4,20,1,0,1,0.74,0.37,0.2985,375,Mon,466
2,1,4,21,1,0,1,0.68,0.51,0.2537,271,Mon,466
2,1,4,22,1,0,1,0.68,0.51,0.2537,214,Mon,466
2,1,4,23,1,0,1,0.7,0.45,0.2985,121,Mon,466
2,1,4,0,0,1,1,0.66,0.54,0.194,43,Tue,466
2,1,4,1,0,1,1,0.64,0.57,0.1642,11,Tue,466
2,1,4,2,0,1,1,0.56,0.83,0.1045,4,Tue,466
2,1,4,3,0,1,1,0.56,0.83,0.0896,6,Tue,466
2,1,4,4,0,1,1,0.66,0.44,0.2239,9,Tue,466
2,1,4,5,0,1,1,0.6,0.53,0.2537,30,Tue,467
2,1,4,6,0,1,1,0.6,0.46,0.2537,144,Tue,467
2,1,4,7,0,1,1,0.6,0.43,0.2537,461,Tue,467
2,1,4,8,0,1,1,0.6,0.43,0.2239,673,Tue,467
2,1,4,9,0,1,1,0.6,0.38,0.4925,400,Tue,467
2,1,4,10,0,1,1,0.6,0.38,0.4179,217,Tue,467
2,1,4,11,0,1,1,0.6,0.33,0.4179,239,Tue,467
2,1,4,12,0,1,1,0.6,0.33,0.3582,244,Tue,467
2,1,4,13,0,1,1,0.62,0.29,0.2537,239,Tue,467
2,1,4,14,0,1,1,0.64,0.27,0.2836,257,Tue,467
2,1,4,15,0,1,1,0.66,0.24,0.3284,308,Tue,467
2,1,4,16,0,1,1,0.68,0.22,0.3582,370,Tue,467
2,1,4,17,0,1,1,0.64,0.25,0.2985,781,Tue,467
2,1,4,18,0,1,1,0.64,0.25,0.2836,775,Tue,467
2,1,4,19,0,1,1,0.6,0.26,0.2537,537,Tue,467
2,1,4,20,0,1,1,0.6,0.23,0.2836,402,Tue,467
2,1,4,21,0,1,1,0.56,0.26,0.2985,297,Tue,467
2,1,4,22,0,1,1,0.54,0.3,0.2537,162,Tue,467
2,1,4,23,0,1,1,0.54,0.32,0.2239,82,Tue,467
2,1,4,0,0,1,1,0.54,0.32,0.1642,38,Wed,467
2,1,4,1,0,1,1,0.52,0.34,0.194,14,Wed,467
2,1,4,2,0,1,2,0.5,0.42,0.194,9,Wed,467
2,1,4,3,0,1,2,0.5,0.42,0.2239,6,Wed,467
2,1,4,4,0,1,2,0.5,0.42,0.2836,7,Wed,467
2,1,4,5,0,1,2,0.5,0.39,0.2836,34,Wed,468
2,1,4,6,0,1,2,0.5,0.39,0.2836,134,Wed,468
2,1,4,7,0,1,2,0.5,0.39,0.194,418,Wed,468
2,1,4,8,0,1,3,0.5,0.39,0.194,576,Wed,468
2,1,4,9,0,1,3,0.48,0.44,0.2985,265,Wed,468
2,1,4,10,0,1,3,0.48,0.47,0.2239,147,Wed,468
2,1,4,11,0,1,3,0.46,0.47,0.2537,119,Wed,468
2,1,4,12,0,1,3,0.46,0.51,0.1045,110,Wed,468
2,1,4,13,0,1,3,0.46,0.59,0,64,Wed,468
2,1,4,14,0,1,3,0.44,0.72,0.1045,51,Wed,468
2,1,4,15,0,1,3,0.42,0.77,0.194,98,Wed,468
2,1,4,16,0,1,2,0.42,0.77,0.2239,235,Wed,468
2,1,4,17,0,1,2,0.42,0.77,0.194,488,Wed,468
2,1,4,18,0,1,2,0.42,0.77,0,505,Wed,468
2,1,4,19,0,1,2,0.42,0.77,0.1343,368,Wed,468
2,1,4,20,0,1,2,0.42,0.77,0.1045,260,Wed,468
2,1,4,21,0,1,2,0.42,0.82,0.0896,189,Wed,468
2,1,4,22,0,1,2,0.42,0.77,0.0896,162,Wed,468
2,1,4,23,0,1,2,0.42,0.77,0,70,Wed,468
2,1,4,0,0,1,3,0.42,0.77,0,25,Thr,468
2,1,4,1,0,1,3,0.42,0.77,0.1045,13,Thr,468
2,1,4,2,0,1,2,0.42,0.77,0,6,Thr,468
2,1,4,3,0,1,2,0.42,0.77,0,4,Thr,468
2,1,4,4,0,1,2,0.42,0.71,0,4,Thr,468
2,1,4,5,0,1,1,0.4,0.82,0,30,Thr,469
2,1,4,6,0,1,2,0.4,0.82,0.1045,120,Thr,469
2,1,4,7,0,1,2,0.4,0.82,0.1343,406,Thr,469
2,1,4,8,0,1,2,0.42,0.82,0.1045,677,Thr,469
2,1,4,9,0,1,2,0.46,0.72,0,301,Thr,469
2,1,4,10,0,1,1,0.48,0.63,0.0896,189,Thr,469
2,1,4,11,0,1,1,0.52,0.48,0,229,Thr,469
2,1,4,12,0,1,1,0.54,0.49,0,264,Thr,469
2,1,4,13,0,1,1,0.56,0.46,0,238,Thr,469
2,1,4,14,0,1,1,0.58,0.43,0,237,Thr,469
2,1,4,15,0,1,1,0.6,0.43,0,262,Thr,469
2,1,4,16,0,1,1,0.62,0.41,0.1045,387,Thr,469
2,1,4,17,0,1,1,0.6,0.43,0.0896,748,Thr,469
2,1,4,18,0,1,1,0.6,0.43,0.0896,776,Thr,469
2,1,4,19,0,1,1,0.58,0.46,0.1343,586,Thr,469
2,1,4,20,0,1,1,0.56,0.49,0.2239,404,Thr,469
2,1,4,21,0,1,1,0.52,0.55,0.1045,267,Thr,469
2,1,4,22,0,1,1,0.52,0.59,0.194,248,Thr,469
2,1,4,23,0,1,1,0.5,0.63,0.1045,144,Thr,469
2,1,4,0,0,1,1,0.48,0.67,0.1045,64,Fri,469
2,1,4,1,0,1,1,0.46,0.82,0.194,25,Fri,469
2,1,4,2,0,1,1,0.44,0.88,0.194,21,Fri,469
2,1,4,3,0,1,1,0.44,0.88,0.1045,10,Fri,469
2,1,4,4,0,1,1,0.42,0.94,0.1045,3,Fri,469
2,1,4,5,0,1,1,0.42,0.94,0,25,Fri,470
2,1,4,6,0,1,1,0.42,0.88,0,113,Fri,470
2,1,4,7,0,1,1,0.42,0.94,0,359,Fri,470
2,1,4,8,0,1,1,0.44,0.94,0,700,Fri,470
2,1,4,9,0,1,1,0.46,0.88,0.0896,359,Fri,470
2,1,4,10,0,1,1,0.5,0.77,0.194,237,Fri,470
2,1,4,11,0,1,1,0.54,0.68,0.1642,254,Fri,470
2,1,4,12,0,1,1,0.58,0.53,0.194,362,Fri,470
2,1,4,13,0,1,1,0.62,0.43,0.194,381,Fri,470
2,1,4,14,0,1,1,0.64,0.44,0.2239,394,Fri,470
2,1,4,15,0,1,1,0.64,0.47,0.194,407,Fri,470
2,1,4,16,0,1,1,0.66,0.44,0.194,580,Fri,470
2,1,4,17,0,1,1,0.64,0.47,0.2836,819,Fri,470
2,1,4,18,0,1,1,0.62,0.5,0.2836,668,Fri,470
2,1,4,19,0,1,1,0.6,0.53,0.194,492,Fri,470
2,1,4,20,0,1,1,0.58,0.56,0.1642,341,Fri,470
2,1,4,21,0,1,1,0.56,0.68,0.1343,287,Fri,470
2,1,4,22,0,1,1,0.54,0.68,0.2537,202,Fri,470
2,1,4,23,0,1,1,0.52,0.72,0.1343,187,Fri,470
2,1,4,0,0,0,1,0.52,0.77,0.2239,142,Sat,470
2,1,4,1,0,0,1,0.52,0.77,0.2239,88,Sat,470
2,1,4,2,0,0,1,0.52,0.77,0.1343,81,Sat,470
2,1,4,3,0,0,1,0.5,0.82,0.2239,29,Sat,470
2,1,4,4,0,0,1,0.5,0.82,0.2537,9,Sat,470
2,1,4,5,0,0,1,0.5,0.82,0.2537,1,Sat,471
2,1,4,6,0,0,1,0.5,0.82,0.2239,31,Sat,471
2,1,4,7,0,0,1,0.5,0.82,0.2836,76,Sat,471
2,1,4,8,0,0,1,0.52,0.81,0.2537,201,Sat,471
2,1,4,9,0,0,1,0.54,0.77,0.1642,331,Sat,471
2,1,4,10,0,0,1,0.6,0.64,0.2836,482,Sat,471
2,1,4,11,0,0,1,0.62,0.61,0.3284,608,Sat,471
2,1,4,12,0,0,1,0.64,0.57,0.2239,640,Sat,471
2,1,4,13,0,0,1,0.66,0.54,0.2239,649,Sat,471
2,1,4,14,0,0,1,0.7,0.45,0.2836,609,Sat,471
2,1,4,15,0,0,1,0.72,0.39,0.2537,628,Sat,471
2,1,4,16,0,0,1,0.7,0.42,0.3284,639,Sat,471
2,1,4,17,0,0,2,0.74,0.3,0.3881,568,Sat,471
2,1,4,18,0,0,2,0.68,0.47,0.4925,416,Sat,471
2,1,4,19,0,0,3,0.56,0.73,0.4925,54,Sat,471
2,1,4,20,0,0,3,0.5,0.82,0.2985,39,Sat,471
2,1,4,21,0,0,3,0.5,0.82,0.3881,102,Sat,471
2,1,4,22,0,0,1,0.48,0.82,0.2985,110,Sat,471
2,1,4,23,0,0,2,0.46,0.82,0.2836,91,Sat,471
2,1,4,0,0,0,2,0.46,0.82,0.194,117,Sun,471
2,1,4,1,0,0,2,0.46,0.82,0.3284,73,Sun,471
2,1,4,2,0,0,1,0.46,0.72,0.2836,56,Sun,471
2,1,4,3,0,0,2,0.44,0.82,0.1642,40,Sun,471
2,1,4,4,0,0,2,0.44,0.77,0.1642,7,Sun,471
2,1,4,5,0,0,2,0.44,0.77,0.2239,6,Sun,472
2,1,4,6,0,0,2,0.44,0.72,0.3284,12,Sun,472
2,1,4,7,0,0,3,0.42,0.77,0.3881,24,Sun,472
2,1,4,8,0,0,3,0.4,0.82,0.2537,51,Sun,472
2,1,4,9,0,0,3,0.4,0.82,0.2537,79,Sun,472
2,1,4,10,0,0,3,0.38,0.82,0.3284,68,Sun,472
2,1,4,11,0,0,3,0.38,0.87,0.2985,77,Sun,472
2,1,4,12,0,0,3,0.38,0.87,0.3284,61,Sun,472
2,1,4,13,0,0,3,0.38,0.82,0.3582,52,Sun,472
2,1,4,14,0,0,3,0.38,0.87,0.3284,53,Sun,472
2,1,4,15,0,0,3,0.38,0.87,0.3881,38,Sun,472
2,1,4,16,0,0,3,0.38,0.87,0.4478,36,Sun,472
2,1,4,17,0,0,3,0.36,0.93,0.4478,27,Sun,472
2,1,4,18,0,0,3,0.36,0.93,0.4478,39,Sun,472
2,1,4,19,0,0,3,0.36,0.87,0.5224,35,Sun,472
2,1,4,20,0,0,3,0.36,0.93,0.4179,35,Sun,472
2,1,4,21,0,0,3,0.36,0.87,0.3881,11,Sun,472
2,1,4,22,0,0,3,0.34,0.87,0.5224,13,Sun,472
2,1,4,23,0,0,3,0.36,0.81,0.4627,17,Sun,472
2,1,4,0,0,1,3,0.36,0.81,0.4179,6,Mon,472
2,1,4,1,0,1,3,0.34,0.87,0.3582,2,Mon,472
2,1,4,2,0,1,2,0.32,0.87,0.3284,4,Mon,472
2,1,4,3,0,1,2,0.32,0.81,0.2836,1,Mon,472
2,1,4,4,0,1,3,0.3,0.81,0.2836,3,Mon,472
2,1,4,5,0,1,3,0.3,0.81,0.2836,14,Mon,473
2,1,4,6,0,1,2,0.3,0.81,0.2985,45,Mon,473
2,1,4,7,0,1,3,0.3,0.81,0.2537,207,Mon,473
2,1,4,8,0,1,2,0.3,0.75,0.3284,482,Mon,473
2,1,4,9,0,1,2,0.3,0.75,0.3881,272,Mon,473
2,1,4,10,0,1,2,0.32,0.7,0.3284,100,Mon,473
2,1,4,11,0,1,2,0.32,0.7,0.3582,101,Mon,473
2,1,4,12,0,1,3,0.34,0.71,0.3582,129,Mon,473
2,1,4,13,0,1,3,0.34,0.66,0.3881,107,Mon,473
2,1,4,14,0,1,3,0.36,0.62,0.4478,114,Mon,473
2,1,4,15,0,1,2,0.36,0.62,0.3881,112,Mon,473
2,1,4,16,0,1,3,0.3,0.81,0.3582,103,Mon,473
2,1,4,17,0,1,3,0.3,0.82,0.3284,232,Mon,473
2,1,4,18,0,1,3,0.32,0.81,0.1343,379,Mon,473
2,1,4,19,0,1,2,0.34,0.76,0.2239,298,Mon,473
2,1,4,20,0,1,2,0.32,0.76,0.1642,203,Mon,473
2,1,4,21,0,1,2,0.32,0.81,0.2239,152,Mon,473
2,1,4,22,0,1,1,0.32,0.76,0.194,89,Mon,473
2,1,4,23,0,1,1,0.32,0.76,0.1642,59,Mon,473
2,1,4,0,0,1,2,0.32,0.76,0.1343,13,Tue,473
2,1,4,1,0,1,2,0.32,0.81,0.1343,7,Tue,473
2,1,4,2,0,1,1,0.32,0.81,0.194,3,Tue,473
2,1,4,3,0,1,1,0.32,0.81,0.2239,2,Tue,473
2,1,4,4,0,1,1,0.3,0.7,0.194,3,Tue,473
2,1,4,5,0,1,1,0.3,0.7,0.194,22,Tue,474
2,1,4,6,0,1,1,0.3,0.7,0.2239,120,Tue,474
2,1,4,7,0,1,1,0.32,0.66,0.2836,390,Tue,474
2,1,4,8,0,1,1,0.34,0.61,0.2537,611,Tue,474
2,1,4,9,0,1,1,0.4,0.47,0.3582,308,Tue,474
2,1,4,10,0,1,1,0.42,0.47,0.2985,162,Tue,474
2,1,4,11,0,1,1,0.46,0.31,0.3881,184,Tue,474
2,1,4,12,0,1,1,0.48,0.29,0.3881,224,Tue,474
2,1,4,13,0,1,1,0.5,0.29,0.3881,224,Tue,474
2,1,4,14,0,1,1,0.5,0.25,0.3881,216,Tue,474
2,1,4,15,0,1,1,0.5,0.23,0.4179,236,Tue,474
2,1,4,16,0,1,1,0.5,0.23,0.194,362,Tue,474
2,1,4,17,0,1,1,0.52,0.22,0.3881,691,Tue,474
2,1,4,18,0,1,1,0.5,0.18,0,632,Tue,474
2,1,4,19,0,1,1,0.5,0.18,0.2537,482,Tue,474
2,1,4,20,0,1,1,0.48,0.21,0.3284,285,Tue,474
2,1,4,21,0,1,2,0.46,0.28,0.1642,226,Tue,474
2,1,4,22,0,1,1,0.44,0.35,0.1045,157,Tue,474
2,1,4,23,0,1,1,0.42,0.38,0.0896,73,Tue,474
2,1,4,0,0,1,1,0.44,0.38,0,36,Wed,474
2,1,4,1,0,1,1,0.42,0.41,0,25,Wed,474
2,1,4,2,0,1,1,0.36,0.62,0,7,Wed,474
2,1,4,3,0,1,1,0.32,0.7,0.0896,3,Wed,474
2,1,4,4,0,1,1,0.34,0.66,0.0896,6,Wed,474
2,1,4,5,0,1,1,0.34,0.66,0,24,Wed,475
2,1,4,6,0,1,1,0.34,0.66,0,106,Wed,475
2,1,4,7,0,1,1,0.34,0.71,0,389,Wed,475
2,1,4,8,0,1,1,0.36,0.76,0.0896,654,Wed,475
2,1,4,9,0,1,1,0.42,0.54,0,321,Wed,475
2,1,4,10,0,1,1,0.52,0.34,0,182,Wed,475
2,1,4,11,0,1,1,0.52,0.32,0.1343,219,Wed,475
2,1,4,12,0,1,1,0.54,0.28,0.2836,269,Wed,475
2,1,4,13,0,1,1,0.56,0.26,0.2239,228,Wed,475
2,1,4,14,0,1,1,0.56,0.22,0.3582,223,Wed,475
2,1,4,15,0,1,1,0.58,0.19,0.1642,229,Wed,475
2,1,4,16,0,1,1,0.6,0.2,0.3284,376,Wed,475
2,1,4,17,0,1,1,0.6,0.2,0.2985,732,Wed,475
2,1,4,18,0,1,1,0.6,0.2,0.2836,709,Wed,475
2,1,4,19,0,1,1,0.6,0.2,0.194,543,Wed,475
2,1,4,20,0,1,1,0.56,0.22,0.0896,380,Wed,475
2,1,4,21,0,1,1,0.52,0.52,0.1343,239,Wed,475
2,1,4,22,0,1,1,0.5,0.51,0,192,Wed,475
2,1,4,23,0,1,2,0.5,0.51,0.0896,104,Wed,475
2,1,4,0,0,1,2,0.48,0.63,0,43,Thr,475
2,1,4,1,0,1,2,0.48,0.48,0.0896,23,Thr,475
2,1,4,2,0,1,2,0.48,0.55,0.1045,13,Thr,475
2,1,4,3,0,1,2,0.48,0.55,0.0896,6,Thr,475
2,1,4,4,0,1,2,0.48,0.59,0.0896,3,Thr,475
2,1,4,5,0,1,2,0.48,0.63,0.1343,17,Thr,476
2,1,4,6,0,1,2,0.48,0.63,0.2537,127,Thr,476
2,1,4,7,0,1,3,0.46,0.82,0.3582,225,Thr,476
2,1,4,8,0,1,3,0.46,0.82,0.194,362,Thr,476
2,1,4,9,0,1,3,0.46,0.88,0.1642,201,Thr,476
2,1,4,10,0,1,2,0.46,0.94,0.1642,139,Thr,476
2,1,4,11,0,1,2,0.46,0.94,0.2239,151,Thr,476
2,1,4,12,0,1,2,0.52,0.83,0.1343,204,Thr,476
2,1,4,13,0,1,2,0.5,0.82,0.1642,197,Thr,476
2,1,4,14,0,1,2,0.54,0.77,0.194,169,Thr,476
2,1,4,15,0,1,2,0.52,0.83,0.3284,204,Thr,476
2,1,4,16,0,1,2,0.52,0.83,0.2239,318,Thr,476
2,1,4,17,0,1,1,0.54,0.77,0.1642,614,Thr,476
2,1,4,18,0,1,2,0.54,0.77,0.194,664,Thr,476
2,1,4,19,0,1,2,0.54,0.77,0.2239,464,Thr,476
2,1,4,20,0,1,1,0.54,0.77,0.194,337,Thr,476
2,1,4,21,0,1,1,0.52,0.83,0.2239,250,Thr,476
2,1,4,22,0,1,1,0.52,0.83,0.1642,183,Thr,476
2,1,4,23,0,1,1,0.5,0.88,0.1642,112,Thr,476
2,1,4,0,0,1,1,0.54,0.68,0.5522,73,Fri,476
2,1,4,1,0,1,1,0.5,0.59,0.4478,35,Fri,476
2,1,4,2,0,1,1,0.48,0.59,0.4179,22,Fri,476
2,1,4,3,0,1,1,0.44,0.47,0.4925,3,Fri,476
2,1,4,4,0,1,1,0.42,0.44,0.2537,6,Fri,476
2,1,4,5,0,1,1,0.42,0.44,0.3582,19,Fri,477
2,1,4,6,0,1,1,0.4,0.43,0.2537,120,Fri,477
2,1,4,7,0,1,1,0.38,0.5,0.2836,315,Fri,477
2,1,4,8,0,1,1,0.4,0.5,0,592,Fri,477
2,1,4,9,0,1,1,0.42,0.44,0.4925,334,Fri,477
2,1,4,10,0,1,1,0.44,0.38,0.4179,236,Fri,477
2,1,4,11,0,1,1,0.44,0.38,0.3284,233,Fri,477
2,1,4,12,0,1,1,0.46,0.36,0.3582,307,Fri,477
2,1,4,13,0,1,1,0.46,0.33,0.3881,306,Fri,477
2,1,4,14,0,1,1,0.46,0.33,0.3284,300,Fri,477
2,1,4,15,0,1,1,0.52,0.29,0.4925,324,Fri,477
2,1,4,16,0,1,1,0.52,0.29,0.2537,440,Fri,477
2,1,4,17,0,1,1,0.54,0.24,0.3881,702,Fri,477
2,1,4,18,0,1,1,0.52,0.25,0.3582,654,Fri,477
2,1,4,19,0,1,1,0.5,0.27,0.3881,441,Fri,477
2,1,4,20,0,1,1,0.46,0.31,0.2836,289,Fri,477
2,1,4,21,0,1,1,0.44,0.33,0.2985,208,Fri,477
2,1,4,22,0,1,1,0.42,0.38,0.2537,158,Fri,477
2,1,4,23,0,1,1,0.4,0.4,0.2537,116,Fri,477
2,1,4,0,0,0,1,0.38,0.43,0.1642,103,Sat,477
2,1,4,1,0,0,1,0.36,0.5,0.2985,67,Sat,477
2,1,4,2,0,0,1,0.36,0.43,0.1642,57,Sat,477
2,1,4,3,0,0,1,0.34,0.49,0.2239,26,Sat,477
2,1,4,4,0,0,1,0.34,0.49,0.1642,2,Sat,477
2,1,4,5,0,0,1,0.34,0.46,0.1343,5,Sat,478
2,1,4,6,0,0,1,0.34,0.49,0.194,28,Sat,478
2,1,4,7,0,0,1,0.34,0.49,0.1642,55,Sat,478
2,1,4,8,0,0,1,0.38,0.4,0.1343,158,Sat,478
2,1,4,9,0,0,2,0.38,0.37,0,214,Sat,478
2,1,4,10,0,0,2,0.38,0.4,0.1642,291,Sat,478
2,1,4,11,0,0,2,0.38,0.4,0.1045,358,Sat,478
2,1,4,12,0,0,2,0.38,0.43,0,381,Sat,478
2,1,4,13,0,0,2,0.4,0.37,0,389,Sat,478
2,1,4,14,0,0,1,0.42,0.38,0.1045,440,Sat,478
2,1,4,15,0,0,1,0.42,0.41,0.2239,408,Sat,478
2,1,4,16,0,0,2,0.44,0.38,0.194,376,Sat,478
2,1,4,17,0,0,2,0.42,0.41,0.1343,322,Sat,478
2,1,4,18,0,0,3,0.4,0.47,0,90,Sat,478
2,1,4,19,0,0,3,0.36,0.71,0.1343,139,Sat,478
2,1,4,20,0,0,2,0.38,0.66,0,102,Sat,478
2,1,4,21,0,0,3,0.36,0.71,0.194,84,Sat,478
2,1,4,22,0,0,2,0.36,0.71,0.1343,83,Sat,478
2,1,4,23,0,0,2,0.38,0.76,0.0896,42,Sat,478
2,1,4,0,0,0,3,0.36,0.81,0.1343,36,Sun,478
2,1,4,1,0,0,2,0.36,0.81,0.1343,42,Sun,478
2,1,4,2,0,0,2,0.36,0.87,0.1045,40,Sun,478
2,1,4,3,0,0,2,0.36,0.87,0.194,16,Sun,478
2,1,4,4,0,0,2,0.36,0.87,0.1343,4,Sun,478
2,1,4,5,0,0,1,0.34,0.87,0,6,Sun,479
2,1,4,6,0,0,1,0.34,0.87,0.1343,7,Sun,479
2,1,4,7,0,0,2,0.34,0.87,0.1343,27,Sun,479
2,1,4,8,0,0,1,0.38,0.76,0.1343,107,Sun,479
2,1,4,9,0,0,1,0.4,0.71,0.1343,185,Sun,479
2,1,4,10,0,0,1,0.42,0.67,0.0896,380,Sun,479
2,1,4,11,0,0,1,0.46,0.51,0,411,Sun,479
2,1,4,12,0,0,1,0.48,0.44,0.1045,584,Sun,479
2,1,4,13,0,0,1,0.5,0.45,0.1045,595,Sun,479
2,1,4,14,0,0,1,0.54,0.34,0,653,Sun,479
2,1,4,15,0,0,1,0.56,0.37,0.1343,603,Sun,479
2,1,4,16,0,0,1,0.6,0.28,0.194,587,Sun,479
2,1,4,17,0,0,1,0.62,0.27,0.2985,522,Sun,479
2,1,4,18,0,0,1,0.6,0.26,0.2836,487,Sun,479
2,1,4,19,0,0,1,0.56,0.35,0.1343,375,Sun,479
2,1,4,20,0,0,1,0.56,0.32,0.0896,243,Sun,479
2,1,4,21,0,0,1,0.52,0.48,0.1343,204,Sun,479
2,1,4,22,0,0,1,0.5,0.45,0,108,Sun,479
2,1,4,23,0,0,1,0.48,0.59,0,82,Sun,479
2,1,4,0,0,1,1,0.44,0.72,0.1045,48,Mon,479
2,1,4,1,0,1,1,0.42,0.77,0.0896,24,Mon,479
2,1,4,2,0,1,1,0.42,0.71,0.1343,8,Mon,479
2,1,4,3,0,1,1,0.4,0.76,0.1642,4,Mon,479
2,1,4,4,0,1,1,0.38,0.62,0.2537,2,Mon,479
2,1,4,5,0,1,1,0.38,0.62,0.2537,20,Mon,480
2,1,4,6,0,1,1,0.4,0.47,0.194,123,Mon,480
2,1,4,7,0,1,1,0.4,0.5,0.194,349,Mon,480
2,1,4,8,0,1,1,0.4,0.43,0.194,596,Mon,480
2,1,4,9,0,1,2,0.4,0.43,0.194,268,Mon,480
2,1,4,10,0,1,2,0.42,0.41,0.1642,157,Mon,480
2,1,4,11,0,1,2,0.44,0.44,0.1045,163,Mon,480
2,1,4,12,0,1,2,0.44,0.47,0.1343,225,Mon,480
2,1,4,13,0,1,2,0.48,0.51,0.0896,247,Mon,480
2,1,4,14,0,1,2,0.5,0.55,0.1343,218,Mon,480
2,1,4,15,0,1,2,0.52,0.55,0.1045,231,Mon,480
2,1,4,16,0,1,1,0.56,0.6,0.194,347,Mon,480
2,1,4,17,0,1,1,0.56,0.6,0.1642,683,Mon,480
2,1,4,18,0,1,2,0.56,0.6,0.2239,664,Mon,480
2,1,4,19,0,1,2,0.54,0.64,0.2537,471,Mon,480
2,1,4,20,0,1,2,0.52,0.59,0.194,309,Mon,480
2,1,4,21,0,1,2,0.52,0.59,0.194,221,Mon,480
2,1,4,22,0,1,2,0.52,0.55,0.1642,134,Mon,480
2,1,4,23,0,1,2,0.52,0.55,0.2239,60,Mon,480
2,1,5,0,0,1,2,0.5,0.59,0.194,35,Tue,480
2,1,5,1,0,1,2,0.5,0.63,0.1343,21,Tue,480
2,1,5,2,0,1,2,0.5,0.72,0.0896,8,Tue,480
2,1,5,3,0,1,2,0.5,0.77,0,3,Tue,480
2,1,5,4,0,1,2,0.52,0.72,0.0896,8,Tue,480
2,1,5,5,0,1,2,0.52,0.72,0.0896,17,Tue,481
2,1,5,6,0,1,3,0.52,0.77,0.1045,26,Tue,481
2,1,5,7,0,1,2,0.5,0.94,0.2537,169,Tue,481
2,1,5,8,0,1,2,0.52,0.94,0.2836,557,Tue,481
2,1,5,9,0,1,2,0.54,0.88,0.194,349,Tue,481
2,1,5,10,0,1,1,0.62,0.78,0.2537,174,Tue,481
2,1,5,11,0,1,2,0.66,0.65,0.2836,229,Tue,481
2,1,5,12,0,1,2,0.7,0.58,0.2239,269,Tue,481
2,1,5,13,0,1,2,0.72,0.51,0.2239,249,Tue,481
2,1,5,14,0,1,2,0.74,0.48,0.2537,204,Tue,481
2,1,5,15,0,1,2,0.74,0.45,0.2239,234,Tue,481
2,1,5,16,0,1,1,0.74,0.45,0.194,354,Tue,481
2,1,5,17,0,1,1,0.74,0.48,0.0896,681,Tue,481
2,1,5,18,0,1,1,0.7,0.54,0.1343,743,Tue,481
2,1,5,19,0,1,1,0.7,0.54,0.1343,487,Tue,481
2,1,5,20,0,1,1,0.66,0.61,0.1642,335,Tue,481
2,1,5,21,0,1,1,0.64,0.65,0.1343,282,Tue,481
2,1,5,22,0,1,1,0.64,0.65,0,211,Tue,481
2,1,5,23,0,1,1,0.6,0.78,0,95,Tue,481
2,1,5,0,0,1,1,0.6,0.78,0.1045,47,Wed,481
2,1,5,1,0,1,1,0.56,0.83,0,15,Wed,481
2,1,5,2,0,1,1,0.56,0.83,0,16,Wed,481
2,1,5,3,0,1,1,0.56,0.83,0.0896,6,Wed,481
2,1,5,4,0,1,1,0.54,0.88,0,4,Wed,481
2,1,5,5,0,1,1,0.54,0.9,0.1343,33,Wed,482
2,1,5,6,0,1,3,0.56,0.84,0,120,Wed,482
2,1,5,7,0,1,2,0.54,0.88,0.194,358,Wed,482
2,1,5,8,0,1,2,0.56,0.88,0,666,Wed,482
2,1,5,9,0,1,2,0.56,0.88,0,315,Wed,482
2,1,5,10,0,1,2,0.58,0.83,0.1045,175,Wed,482
2,1,5,11,0,1,2,0.58,0.81,0.1343,184,Wed,482
2,1,5,12,0,1,2,0.58,0.83,0.2239,245,Wed,482
2,1,5,13,0,1,2,0.58,0.78,0.194,228,Wed,482
2,1,5,14,0,1,1,0.62,0.69,0.0896,240,Wed,482
2,1,5,15,0,1,1,0.64,0.65,0.194,256,Wed,482
2,1,5,16,0,1,1,0.64,0.65,0.1642,367,Wed,482
2,1,5,17,0,1,1,0.6,0.73,0.2537,729,Wed,482
